0.710 0.435 0.077 0.216   -1.0
0.493 0.343 0.528 0.673   1.0
0.882 0.125 0.224 0.526   -1.0
0.682 0.608 0.995 0.231   1.0
0.087 0.878 0.532 0.551   1.0
0.896 0.960 0.175 0.917   1.0
0.512 0.627 0.626 0.588   1.0
0.491 0.081 0.187 0.020   -1.0
0.722 0.902 0.879 0.946   1.0
0.175 0.628 0.036 0.170   -1.0
0.741 0.257 0.737 0.273   1.0
0.973 0.169 0.768 0.149   1.0
0.959 0.660 0.713 0.585   1.0
0.556 0.077 0.330 0.742   -1.0
0.084 0.464 0.998 0.964   1.0
0.426 0.139 0.038 0.461   -1.0
0.897 0.203 0.566 0.634   1.0
0.374 0.608 0.644 0.141   -1.0
0.729 0.100 0.417 0.442   -1.0
0.665 0.997 0.762 0.995   1.0
0.858 0.080 0.204 0.856   -1.0
0.614 0.282 0.182 0.652   -1.0
0.491 0.549 0.946 0.056   1.0
0.422 0.430 0.791 0.065   -1.0
0.548 0.795 0.671 0.964   1.0
0.357 0.630 0.234 0.119   -1.0
0.973 0.977 0.704 0.177   1.0
0.748 0.791 0.116 0.930   1.0
0.859 0.421 0.993 0.805   1.0
0.176 0.227 0.907 0.967   1.0
0.478 0.515 0.087 0.149   -1.0
0.323 0.506 0.108 0.557   -1.0
0.733 0.530 0.602 0.438   1.0
0.436 0.185 0.499 0.552   -1.0
0.943 0.411 0.536 0.935   1.0
0.012 0.111 0.443 0.919   -1.0
0.735 0.397 0.593 0.822   1.0
0.072 0.145 0.052 0.180   -1.0
0.677 0.913 0.233 0.279   1.0
0.940 0.715 0.537 0.440   1.0
0.652 0.383 0.678 0.187   -1.0
0.894 0.200 0.429 0.336   -1.0
0.508 0.072 0.516 0.100   -1.0
0.062 0.172 0.039 0.114   -1.0
0.741 0.791 0.266 0.974   1.0
0.617 0.914 0.786 0.154   1.0
0.052 0.805 0.737 0.730   -1.0*
0.054 0.624 0.193 0.484   1.0*
0.311 0.991 0.032 0.827   1.0
0.925 0.889 0.264 0.964   1.0
0.616 0.705 0.794 0.882   1.0
0.864 0.499 0.593 0.650   1.0
0.947 0.702 0.458 0.684   1.0
0.451 0.738 0.056 0.643   -1.0
0.016 0.955 0.213 0.048   -1.0
0.305 0.974 0.671 0.569   1.0
0.674 0.185 0.643 0.468   -1.0
0.321 0.332 0.565 0.914   -1.0*
0.218 0.861 0.684 0.675   1.0
0.117 0.126 0.283 0.173   -1.0
0.505 0.189 0.724 0.718   1.0
0.506 0.023 0.211 0.177   -1.0
0.149 0.851 0.777 0.792   1.0
0.843 0.113 0.652 0.409   1.0
0.634 0.626 0.889 0.318   1.0
0.434 0.435 0.428 0.717   1.0
0.197 0.222 0.797 0.921   1.0
0.034 0.426 0.962 0.246   -1.0
0.554 0.395 0.454 0.331   -1.0
0.773 0.174 0.299 0.425   -1.0
0.326 0.058 0.209 0.215   -1.0
0.511 0.649 0.811 0.939   1.0
0.419 0.136 0.587 0.215   -1.0
0.527 0.250 0.482 0.489   -1.0
0.085 0.043 0.890 0.539   -1.0
0.076 0.312 0.549 0.375   -1.0
0.131 0.701 0.795 0.341   -1.0
0.171 0.852 0.565 0.983   1.0
0.931 0.401 0.926 0.518   1.0
0.983 0.044 0.867 0.465   1.0
0.362 0.550 0.577 0.252   -1.0
0.951 0.328 0.402 0.500   1.0
0.138 0.631 0.405 0.933   -1.0*
0.321 0.105 0.824 0.887   1.0
0.614 0.817 0.489 0.541   1.0
0.105 0.523 0.379 0.972   1.0*
0.913 0.334 0.539 0.489   1.0
0.628 0.440 0.914 0.030   1.0
0.618 0.168 0.571 0.023   -1.0
0.543 0.344 0.207 0.366   -1.0
0.294 0.981 0.048 0.782   1.0
0.383 0.888 0.044 0.762   1.0
0.033 0.674 0.193 0.572   -1.0
0.779 0.200 0.604 0.694   1.0
0.544 0.311 0.398 0.115   -1.0
0.500 0.658 0.678 0.707   1.0
0.909 0.001 0.005 0.956   -1.0
0.526 0.339 0.671 0.571   1.0
0.530 0.603 0.775 0.723   1.0
0.939 0.502 0.375 0.543   1.0
0.605 0.087 0.507 0.003   -1.0
0.842 0.504 0.860 0.520   1.0
0.885 0.428 0.211 0.890   1.0
0.994 0.417 0.723 0.665   -1.0*
0.824 0.195 0.591 0.599   1.0
0.766 0.538 0.420 0.141   -1.0
0.616 0.746 0.168 0.123   -1.0
0.371 0.965 0.253 0.231   -1.0
0.463 0.116 0.913 0.674   1.0
0.297 0.668 0.423 0.021   -1.0
0.411 0.845 0.527 0.002   -1.0
0.445 0.768 0.982 0.865   1.0
0.063 0.481 0.654 0.232   -1.0
0.404 0.603 0.569 0.656   1.0
0.054 0.120 0.950 0.967   1.0
0.957 0.264 0.462 0.381   1.0
0.795 0.791 0.130 0.322   1.0
0.574 0.767 0.561 0.556   1.0
0.469 0.620 0.113 0.124   -1.0
0.717 0.528 0.454 0.287   -1.0
0.288 0.341 0.304 0.239   -1.0
0.097 0.196 0.573 0.559   -1.0
0.858 0.354 0.368 0.988   1.0
0.161 0.562 0.443 0.722   -1.0
0.075 0.192 0.737 0.188   -1.0
0.589 0.905 0.843 0.043   1.0
0.027 0.331 0.533 0.331   -1.0
0.841 0.428 0.766 0.414   -1.0*
0.342 0.272 0.341 0.710   -1.0
0.017 0.872 0.821 0.460   1.0
0.938 0.534 0.785 0.675   1.0
0.101 0.264 0.627 0.944   -1.0
0.819 0.971 0.638 0.352   1.0
0.207 0.193 0.730 0.973   1.0
0.717 0.315 0.879 0.058   -1.0
0.138 0.075 0.897 0.959   1.0
0.491 0.897 0.069 0.277   -1.0
0.791 0.378 0.837 0.418   1.0
0.143 0.237 0.293 0.781   -1.0
0.595 0.988 0.782 0.324   -1.0*
0.389 0.042 0.277 0.268   -1.0
0.302 0.406 0.175 0.200   -1.0
0.711 0.691 0.262 0.780   -1.0*
0.834 0.572 0.345 0.671   -1.0*
