12	1
13	-1
14	1
15	1
16	-1
17	1
18	-1
19	1
20	1
21	-1
22	1
23	1
24	-1
25	-1
26	-1
27	-1
28	1
29	-1
30	-1
31	-1
32	-1
33	-1
34	1
35	1
36	1
37	-1
38	1
39	1
40	-1
41	1
42	-1
43	1
44	1
45	-1
46	1
47	1
48	1
49	-1
50	1
51	-1
52	1
53	-1
54	1
55	1
56	1
57	1
58	-1
59	1
60	1
61	1
62	-1
63	-1
64	-1
65	1
66	-1
67	-1
68	1
69	-1
70	1
71	1
72	1
73	1
74	1
75	-1
76	-1
77	-1
78	-1
79	1
80	-1
81	-1
82	1
83	-1
84	1
85	-1
86	1
87	1
88	-1
89	1
90	1
91	-1
92	1
93	-1
94	1
95	-1
96	1
97	1
98	-1
99	-1
100	1
;

param A_test : 1 2 3 4 :=
1	0.741	0.791	0.266	0.974
2	0.617	0.914	0.786	0.154
3	0.052	0.805	0.737	0.73
4	0.054	0.624	0.193	0.484
5	0.311	0.991	0.032	0.827
6	0.925	0.889	0.264	0.964
7	0.616	0.705	0.794	0.882
8	0.864	0.499	0.593	0.65
9	0.947	0.702	0.458	0.684
10	0.451	0.738	0.056	0.643
11	0.016	0.955	0.213	0.048
12	0.305	0.974	0.671	0.569
13	0.674	0.185	0.643	0.468
14	0.321	0.332	0.565	0.914
15	0.218	0.861	0.684	0.675
16	0.117	0.126	0.283	0.173
17	0.505	0.189	0.724	0.718
18	0.506	0.023	0.211	0.177
19	0.149	0.851	0.777	0.792
20	0.843	0.113	0.652	0.409
21	0.634	0.626	0.889	0.318
22	0.434	0.435	0.428	0.717
23	0.197	0.222	0.797	0.921
24	0.034	0.426	0.962	0.246
25	0.554	0.395	0.454	0.331
26	0.773	0.174	0.299	0.425
27	0.326	0.058	0.209	0.215
28	0.511	0.649	0.811	0.939
29	0.419	0.136	0.587	0.215
30	0.527	0.25	0.482	0.489
31	0.085	0.043	0.89	0.539
32	0.076	0.312	0.549	0.375
33	0.131	0.701	0.795	0.341
34	0.171	0.852	0.565	0.983
35	0.931	0.401	0.926	0.518
36	0.983	0.044	0.867	0.465
37	0.362	0.55	0.577	0.252
38	0.951	0.328	0.402	0.5
39	0.138	0.631	0.405	0.933
40	0.321	0.105	0.824	0.887
41	0.614	0.817	0.489	0.541
42	0.105	0.523	0.379	0.972
43	0.913	0.334	0.539	0.489
44	0.628	0.44	0.914	0.03
45	0.618	0.168	0.571	0.023
46	0.543	0.344	0.207	0.366
47	0.294	0.981	0.048	0.782
48	0.383	0.888	0.044	0.762
49	0.033	0.674	0.193	0.572
50	0.779	0.2	0.604	0.694
51	0.544	0.311	0.398	0.115
52	0.5	0.658	0.678	0.707
53	0.909	0.001	0.005	0.956
54	0.526	0.339	0.671	0.571
55	0.53	0.603	0.775	0.723
56	0.939	0.502	0.375	0.543
57	0.605	0.087	0.507	0.003
58	0.842	0.504	0.86	0.52
59	0.885	0.428	0.211	0.89
60	0.994	0.417	0.723	0.665
61	0.824	0.195	0.591	0.599
62	0.766	0.538	0.42	0.141
63	0.616	0.746	0.168	0.123
64	0.371	0.965	0.253	0.231
65	0.463	0.116	0.913	0.674
66	0.297	0.668	0.423	0.021
67	0.411	0.845	0.527	0.002
68	0.445	0.768	0.982	0.865
69	0.063	0.481	0.654	0.232
70	0.404	0.603	0.569	0.656
71	0.054	0.12	0.95	0.967
72	0.957	0.264	0.462	0.381
73	0.795	0.791	0.13	0.322
74	0.574	0.767	0.561	0.556
75	0.469	0.62	0.113	0.124
76	0.717	0.528	0.454	0.287
77	0.288	0.341	0.304	0.239
78	0.097	0.196	0.573	0.559
79	0.858	0.354	0.368	0.988
80	0.161	0.562	0.443	0.722
81	0.075	0.192	0.737	0.188
82	0.589	0.905	0.843	0.043
83	0.027	0.331	0.533	0.331
84	0.841	0.428	0.766	0.414
85	0.342	0.272	0.341	0.71
86	0.017	0.872	0.821	0.46
87	0.938	0.534	0.785	0.675
88	0.101	0.264	0.627	0.944
89	0.819	0.971	0.638	0.352
90	0.207	0.193	0.73	0.973
91	0.717	0.315	0.879	0.058
92	0.138	0.075	0.897	0.959
93	0.491	0.897	0.069	0.277
94	0.791	0.378	0.837	0.418
95	0.143	0.237	0.293	0.781
96	0.595	0.988	0.782	0.324
97	0.389	0.042	0.277	0.268
98	0.302	0.406	0.175	0.2
99	0.711	0.691	0.262	0.78
100	0.834	0.572	0.345	0.671
;
